DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER; TOTAL PRICE (local) ; TOTAL PRICE (EUR) 
30/11/2024;CZ;CZK;CEF;ZTA;199; 160,706.00 ; 6,428.24 
30/11/2024;CZ;CZK;CSC;ZTA;7; 15,728.00 ; 629.12 
30/11/2024;CZ;CZK;DIRECTRETAIL;ZKL;188; -   ; -   
30/11/2024;CZ;CZK;DIRECTRETAIL;ZTA;4985; 5,162,692.00 ; 206,507.68 
30/11/2024;CZ;CZK;INDIRECTRETAIL;ZBC;59; 22,951.00 ; 918.04 
30/11/2024;CZ;CZK;WEBSITE;ZKL;3; -   ; -   
30/11/2024;CZ;CZK;WEBSITE;ZL2;1; 1,090.00 ; 43.60 
30/11/2024;CZ;CZK;WEBSITE;ZTA;402; 612,573.00 ; 24,502.92 
30/11/2024;DE;EUR;ATHOME;ZFG;85; -   ; -   
30/11/2024;DE;EUR;CEF;ZTA;514; 11,625.15 ; 11,625.15 
30/11/2024;DE;EUR;CSC;ZKL;12; -   ; -   
30/11/2024;DE;EUR;CSC;ZTA;16; 422.00 ; 422.00 
30/11/2024;DE;EUR;DIRECTRETAIL;ZKL;17; -   ; -   
30/11/2024;DE;EUR;DIRECTRETAIL;ZL2;2; 98.00 ; 98.00 
30/11/2024;DE;EUR;DIRECTRETAIL;ZL3;2; 98.00 ; 98.00 
30/11/2024;DE;EUR;DIRECTRETAIL;ZLD;1; -   ; -   
30/11/2024;DE;EUR;DIRECTRETAIL;ZTA;2042; 59,521.75 ; 59,521.75 
30/11/2024;DE;EUR;INDIRECTRETAILSR;ZDE;627; 23,519.00 ; 23,519.00 
30/11/2024;DE;EUR;INDIRECTRETAILSR;ZFG;558; -   ; -   
30/11/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;19; 1,302.00 ; 1,302.00 
30/11/2024;DE;EUR;WEBSITE;ZKL;17; -   ; -   
30/11/2024;DE;EUR;WEBSITE;ZL2;314; 15,386.00 ; 15,386.00 
30/11/2024;DE;EUR;WEBSITE;ZL3;29; 1,421.00 ; 1,421.00 
30/11/2024;DE;EUR;WEBSITE;ZLD;82; -   ; -   
30/11/2024;DE;EUR;WEBSITE;ZTA;1696; 109,971.92 ; 109,971.92 
30/11/2024;EG;EGP;CEF;ZTA;74; 6,757.60 ; 128.39 
30/11/2024;EG;EGP;CSC;ZKL;1; -   ; -   
30/11/2024;EG;EGP;CSC;ZTA;82; 133,204.97 ; 2,530.89 
30/11/2024;EG;EGP;DIRECTRETAIL;ZKL;42; -   ; -   
30/11/2024;EG;EGP;DIRECTRETAIL;ZTA;801; 921,208.35 ; 17,502.96 
30/11/2024;EG;EGP;INDIRECTRETAILSR;ZDE;67; 55,140.00 ; 1,047.66 
30/11/2024;EG;EGP;WEBSITE;ZKL;9; -   ; -   
30/11/2024;EG;EGP;WEBSITE;ZTA;422; 707,886.99 ; 13,449.85 
30/11/2024;FR;EUR;CSC;ZKL;10; -   ; -   
30/11/2024;FR;EUR;CSC;ZTA;3; 50.30 ; 50.30 
30/11/2024;FR;EUR;WEBSITE;ZKL;1; -   ; -   
30/11/2024;FR;EUR;WEBSITE;ZL2;25; 350.00 ; 350.00 
30/11/2024;FR;EUR;WEBSITE;ZL3;1; 14.00 ; 14.00 
30/11/2024;FR;EUR;WEBSITE;ZLD;12; 12.00 ; 12.00 
30/11/2024;FR;EUR;WEBSITE;ZTA;186; 10,034.29 ; 10,034.29 
30/11/2024;GB;GBP;CSC;ZKL;5; -   ; -   
30/11/2024;GB;GBP;CSC;ZL2;1; 19.00 ; 22.99 
30/11/2024;GB;GBP;CSC;ZTA;34; 1,826.08 ; 2,209.56 
30/11/2024;GB;GBP;DIRECTRETAIL;ZTA;118; 8,148.37 ; 9,859.53 
30/11/2024;GB;GBP;INDIRECTRETAILSR;ZDE;144; 4,006.00 ; 4,847.26 
30/11/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;18; 456.00 ; 551.76 
30/11/2024;GB;GBP;WEBSITE;ZKL;2; -   ; -   
30/11/2024;GB;GBP;WEBSITE;ZL2;32; 805.00 ; 974.05 
30/11/2024;GB;GBP;WEBSITE;ZL3;16; 476.00 ; 575.96 
30/11/2024;GB;GBP;WEBSITE;ZLD;15; 74.70 ; 90.39 
30/11/2024;GB;GBP;WEBSITE;ZTA;1378; 120,082.32 ; 145,299.61 
30/11/2024;ID;IDR;CEF;ZKL;1; -   ; -   
30/11/2024;ID;IDR;CEF;ZTA;2531; 655,436,030.00 ; 39,326.16 
30/11/2024;ID;IDR;CSC;ZKL;1; -   ; -   
30/11/2024;ID;IDR;CSC;ZTA;12; 4,337,000.00 ; 260.22 
30/11/2024;ID;IDR;DIRECTRETAIL;ZKL;8; -   ; -   
30/11/2024;ID;IDR;DIRECTRETAIL;ZTA;2462; 643,599,000.00 ; 38,615.94 
30/11/2024;ID;IDR;WEBSITE;ZKL;2; -   ; -   
30/11/2024;ID;IDR;WEBSITE;ZTA;137; 96,885,000.00 ; 5,813.10 
30/11/2024;KG;KGS;CEF;ZTA;98; 338,898.00 ; 3,727.88 
30/11/2024;MA;MAD;CEF;ZTA;73; 24,509.98 ; 2,328.45 
30/11/2024;MA;MAD;DIRECTRETAIL;ZKL;1; -   ; -   
30/11/2024;MA;MAD;DIRECTRETAIL;ZTA;24; 9,640.00 ; 915.80 
30/11/2024;MA;MAD;WEBSITE;ZTA;1; 225.00 ; 21.38 
30/11/2024;MV;MVR;DIRECTRETAIL;ZKL;2; -   ; -   
30/11/2024;MV;MVR;DIRECTRETAIL;ZTA;10; 11,350.00 ; 669.65 
30/11/2024;MX;MXN;CEF;ZTA;249; 147,679.70 ; 6,940.95 
30/11/2024;MX;MXN;CSC;ZKL;2; -   ; -   
30/11/2024;MX;MXN;CSC;ZL2;2; 1,358.60 ; 63.85 
30/11/2024;MX;MXN;CSC;ZTA;30; 14,194.75 ; 667.15 
30/11/2024;MX;MXN;DIRECTRETAIL;ZTA;387; 274,814.70 ; 12,916.29 
30/11/2024;MX;MXN;INDIRECTRETAIL;ZBC;56; 34,170.30 ; 1,606.00 
30/11/2024;MX;MXN;INDIRECTRETAILSR;ZDE;2; 1,198.00 ; 56.31 
30/11/2024;MX;MXN;WEBSITE;ZLD;6; 120.00 ; 5.64 
30/11/2024;MX;MXN;WEBSITE;ZTA;44; 31,307.95 ; 1,471.47 
30/11/2024;PH;PHP;CEF;ZTA;201; 202,304.00 ; 3,236.86 
30/11/2024;PH;PHP;DIRECTRETAIL;ZKL;2; -   ; -   
30/11/2024;PH;PHP;DIRECTRETAIL;ZTA;1104; 1,668,769.00 ; 26,700.30 
30/11/2024;PH;PHP;INDIRECTRETAIL;ZBC;3; 5,067.00 ; 81.07 
30/11/2024;PH;PHP;INDIRECTRETAILSR;ZDE;19; 32,110.00 ; 513.76 
30/11/2024;PH;PHP;WEBSITE;ZTA;171; 422,980.00 ; 6,767.68 
30/11/2024;PK;PKR;WEBSITE;ZTA;7; 6,280.14 ; 20.10 
30/11/2024;RE;EUR;CEF;ZBC;17; -   ; -   
30/11/2024;SK;EUR;CEF;ZBC;32; 1,052.80 ; 1,052.80 
30/11/2024;SK;EUR;CEF;ZTA;221; 5,527.70 ; 5,527.70 
30/11/2024;SK;EUR;CSC;ZTA;1; 29.00 ; 29.00 
30/11/2024;SK;EUR;DIRECTRETAIL;ZKL;193; -   ; -   
30/11/2024;SK;EUR;DIRECTRETAIL;ZTA;1485; 107,435.27 ; 107,435.27 
30/11/2024;SK;EUR;WEBSITE;ZKL;3; -   ; -   
30/11/2024;SK;EUR;WEBSITE;ZL3;1; 49.00 ; 49.00 
30/11/2024;SK;EUR;WEBSITE;ZTA;164; 21,932.88 ; 21,932.88 
30/11/2024;TN;TND;CEF;ZTA;74; 10,832.00 ; 3,141.28 
30/11/2024;TN;TND;CSC;ZTA;1; 119.00 ; 34.51 
30/11/2024;TN;TND;DIRECTRETAIL;ZKL;9; -   ; -   
30/11/2024;TN;TND;DIRECTRETAIL;ZTA;104; 13,741.00 ; 3,984.89 
