DAY;COUNTRY;CURRENCY;ORDERCHANNEL;ORDERTYPE;ORDER;TOTAL PRICE;RATES;EUR
17/09/2024;AE;AED;CSC;ZTA;3;1530.00;0.26;397.80
17/09/2024;AE;AED;DIRECTRETAIL;ZKL;2;0.00;0.26;0.00
17/09/2024;AE;AED;DIRECTRETAIL;ZTA;119;32315.00;0.26;8401.90
17/09/2024;AE;AED;INDIRECTRETAIL;ZBC;5;1170.00;0.26;304.20
17/09/2024;AE;AED;WEBSITE;ZTA;45;15890.00;0.26;4131.40
17/09/2024;AZ;AZN;CEF;ZKL;2;0.00;0.56;0.00
17/09/2024;AZ;AZN;CEF;ZTA;99;11534.80;0.56;6459.49
17/09/2024;CR;CRC;CEF;ZTA;12;322620.00;0.00;612.98
17/09/2024;CR;CRC;CSC;ZTA;8;338400.00;0.00;642.96
17/09/2024;CR;CRC;WEBSITE;ZTA;3;94700.00;0.00;179.93
17/09/2024;CZ;CZK;CEF;ZTA;110;41538.00;0.04;1644.90
17/09/2024;CZ;CZK;CSC;ZKL;4;0.00;0.04;0.00
17/09/2024;CZ;CZK;CSC;ZTA;150;149912.00;0.04;5936.52
17/09/2024;CZ;CZK;DIRECTRETAIL;ZKL;243;0.00;0.04;0.00
17/09/2024;CZ;CZK;DIRECTRETAIL;ZTA;5012;5192674.00;0.04;205629.89
17/09/2024;CZ;CZK;INDIRECTRETAIL;ZBC;42;16338.00;0.04;646.98
17/09/2024;CZ;CZK;WEBSITE;ZKL;6;0.00;0.04;0.00
17/09/2024;CZ;CZK;WEBSITE;ZL2;3;2990.00;0.04;118.40
17/09/2024;CZ;CZK;WEBSITE;ZLD;1;390.00;0.04;15.44
17/09/2024;CZ;CZK;WEBSITE;ZTA;1008;2134126.00;0.04;84511.39
17/09/2024;DE;EUR;ATHOME;ZFG;162;0.00;1.00;0.00
17/09/2024;DE;EUR;CEF;ZTA;222;2401.90;1.00;2401.90
17/09/2024;DE;EUR;CSC;ZKL;34;0.00;1.00;0.00
17/09/2024;DE;EUR;CSC;ZRS;2;0.00;1.00;0.00
17/09/2024;DE;EUR;CSC;ZTA;167;951.40;1.00;951.40
17/09/2024;DE;EUR;DIRECTRETAIL;ZKL;11;0.00;1.00;0.00
17/09/2024;DE;EUR;DIRECTRETAIL;ZLD;4;0.00;1.00;0.00
17/09/2024;DE;EUR;DIRECTRETAIL;ZTA;1023;33428.05;1.00;33428.05
17/09/2024;DE;EUR;INDIRECTRETAILSR;ZDE;644;21636.00;1.00;21636.00
17/09/2024;DE;EUR;INDIRECTRETAILSR;ZFG;487;0.00;1.00;0.00
17/09/2024;DE;EUR;WEBSITE;ZKL;17;0.00;1.00;0.00
17/09/2024;DE;EUR;WEBSITE;ZL2;137;5683.00;1.00;5683.00
17/09/2024;DE;EUR;WEBSITE;ZL3;11;499.00;1.00;499.00
17/09/2024;DE;EUR;WEBSITE;ZLD;346;0.00;1.00;0.00
17/09/2024;DE;EUR;WEBSITE;ZTA;977;85213.11;1.00;85213.11
17/09/2024;EG;EGP;CSC;ZKL;8;0.00;0.02;0.00
17/09/2024;EG;EGP;CSC;ZTA;78;107329.93;0.02;2017.80
17/09/2024;EG;EGP;DIRECTRETAIL;ZKL;60;0.00;0.02;0.00
17/09/2024;EG;EGP;DIRECTRETAIL;ZTA;499;490050.15;0.02;9212.94
17/09/2024;EG;EGP;INDIRECTRETAILSR;ZDE;32;35316.00;0.02;663.94
17/09/2024;EG;EGP;WEBSITE;ZKL;11;0.00;0.02;0.00
17/09/2024;EG;EGP;WEBSITE;ZTA;272;441790.00;0.02;8305.65
17/09/2024;FR;EUR;CSC;ZKL;22;0.00;1.00;0.00
17/09/2024;FR;EUR;CSC;ZTA;6;145.00;1.00;145.00
17/09/2024;FR;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
17/09/2024;FR;EUR;WEBSITE;ZL2;8;304.00;1.00;304.00
17/09/2024;FR;EUR;WEBSITE;ZL3;3;114.00;1.00;114.00
17/09/2024;FR;EUR;WEBSITE;ZLD;10;10.00;1.00;10.00
17/09/2024;FR;EUR;WEBSITE;ZTA;217;12886.97;1.00;12886.97
17/09/2024;GB;GBP;CSC;ZKL;13;0.00;1.21;0.00
17/09/2024;GB;GBP;CSC;ZLD;1;10.00;1.21;12.10
17/09/2024;GB;GBP;CSC;ZRS;5;0.00;1.21;0.00
17/09/2024;GB;GBP;CSC;ZTA;25;949.70;1.21;1149.14
17/09/2024;GB;GBP;DIRECTRETAIL;ZKL;1;0.00;1.21;0.00
17/09/2024;GB;GBP;DIRECTRETAIL;ZTA;77;3311.58;1.21;4007.01
17/09/2024;GB;GBP;INDIRECTRETAIL;ZBC;2;48.00;1.21;58.08
17/09/2024;GB;GBP;INDIRECTRETAILSR;ZDE;115;3485.00;1.21;4216.85
17/09/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;13;546.00;1.21;660.66
17/09/2024;GB;GBP;WEBSITE;ZKL;11;0.00;1.21;0.00
17/09/2024;GB;GBP;WEBSITE;ZL2;30;810.00;1.21;980.10
17/09/2024;GB;GBP;WEBSITE;ZL3;4;116.00;1.21;140.36
17/09/2024;GB;GBP;WEBSITE;ZLD;112;1120.00;1.21;1355.20
17/09/2024;GB;GBP;WEBSITE;ZTA;1189;115894.33;1.21;140232.14
17/09/2024;GB;GBP;WEBSITE;ZUP;3;77.00;1.21;93.17
17/09/2024;ID;IDR;CEF;ZTA;1809;342677009.00;0.00;20560.62
17/09/2024;ID;IDR;CSC;ZKL;1;0.00;0.00;0.00
17/09/2024;ID;IDR;CSC;ZTA;16;12585000.00;0.00;755.10
17/09/2024;ID;IDR;DIRECTRETAIL;ZKL;3;0.00;0.00;0.00
17/09/2024;ID;IDR;DIRECTRETAIL;ZTA;2043;594772000.00;0.00;35686.32
17/09/2024;ID;IDR;WEBSITE;ZKL;3;0.00;0.00;0.00
17/09/2024;ID;IDR;WEBSITE;ZTA;206;100011000.00;0.00;6000.66
17/09/2024;KG;KGS;CEF;ZTA;41;156298.00;0.01;1719.28
17/09/2024;MA;MAD;CEF;ZTA;39;11334.96;0.10;1076.82
17/09/2024;MA;MAD;DIRECTRETAIL;ZTA;23;9505.00;0.10;902.98
17/09/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
17/09/2024;MV;MVR;DIRECTRETAIL;ZTA;21;22560.00;0.06;1376.16
17/09/2024;MX;MXN;CEF;ZTA;102;60749.35;0.05;2849.14
17/09/2024;MX;MXN;CSC;ZKL;2;0.00;0.05;0.00
17/09/2024;MX;MXN;CSC;ZL2;2;1383.50;0.05;64.89
17/09/2024;MX;MXN;CSC;ZL3;1;779.00;0.05;36.54
17/09/2024;MX;MXN;CSC;ZLD;3;60.00;0.05;2.81
17/09/2024;MX;MXN;CSC;ZTA;27;18284.65;0.05;857.55
17/09/2024;MX;MXN;DIRECTRETAIL;ZKL;2;0.00;0.05;0.00
17/09/2024;MX;MXN;DIRECTRETAIL;ZTA;249;161474.80;0.05;7573.17
17/09/2024;MX;MXN;INDIRECTRETAIL;ZBC;49;37372.20;0.05;1752.76
17/09/2024;MX;MXN;WEBSITE;ZL2;2;2158.00;0.05;101.21
17/09/2024;MX;MXN;WEBSITE;ZL3;3;2937.00;0.05;137.75
17/09/2024;MX;MXN;WEBSITE;ZLD;15;300.00;0.05;14.07
17/09/2024;MX;MXN;WEBSITE;ZTA;42;35963.57;0.05;1686.69
17/09/2024;PH;PHP;CEF;ZTA;325;175130.00;0.02;2863.38
17/09/2024;PH;PHP;DIRECTRETAIL;ZKL;2;0.00;0.02;0.00
17/09/2024;PH;PHP;DIRECTRETAIL;ZTA;770;1108758.00;0.02;18128.19
17/09/2024;PH;PHP;INDIRECTRETAILSR;ZDE;20;33800.00;0.02;552.63
17/09/2024;PH;PHP;WEBSITE;ZTA;245;467381.00;0.02;7641.68
17/09/2024;SK;EUR;CEF;ZBC;134;4424.60;1.00;4424.60
17/09/2024;SK;EUR;CEF;ZTA;48;1282.00;1.00;1282.00
17/09/2024;SK;EUR;CSC;ZKL;4;0.00;1.00;0.00
17/09/2024;SK;EUR;CSC;ZTA;159;4973.06;1.00;4973.06
17/09/2024;SK;EUR;DIRECTRETAIL;ZKL;175;0.00;1.00;0.00
17/09/2024;SK;EUR;DIRECTRETAIL;ZTA;1524;65056.37;1.00;65056.37
17/09/2024;SK;EUR;INDIRECTRETAIL;ZBC;58;1696.20;1.00;1696.20
17/09/2024;SK;EUR;WEBSITE;ZKL;9;0.00;1.00;0.00
17/09/2024;SK;EUR;WEBSITE;ZL2;1;14.90;1.00;14.90
17/09/2024;SK;EUR;WEBSITE;ZLD;2;31.10;1.00;31.10
17/09/2024;SK;EUR;WEBSITE;ZTA;629;55970.95;1.00;55970.95
17/09/2024;TN;TND;CEF;ZTA;58;8517.00;0.30;2563.62
17/09/2024;TN;TND;CSC;ZTA;24;1569.00;0.30;472.27
17/09/2024;TN;TND;DIRECTRETAIL;ZKL;7;0.00;0.30;0.00
17/09/2024;TN;TND;DIRECTRETAIL;ZTA;108;15443.00;0.30;4648.34
17/09/2024;TN;TND;WEBSITE;ZTA;1;250.00;0.30;75.25
18/09/2024;AE;AED;CSC;ZKL;2;0.00;0.26;0.00
18/09/2024;AE;AED;CSC;ZTA;4;1150.00;0.26;299.00
18/09/2024;AE;AED;DIRECTRETAIL;ZKL;1;0.00;0.26;0.00
18/09/2024;AE;AED;DIRECTRETAIL;ZTA;143;29555.00;0.26;7684.30
18/09/2024;AE;AED;INDIRECTRETAIL;ZBC;7;1210.00;0.26;314.60
18/09/2024;AE;AED;WEBSITE;ZTA;65;21260.00;0.26;5527.60
18/09/2024;AZ;AZN;CEF;ZKL;1;0.00;0.56;0.00
18/09/2024;AZ;AZN;CEF;ZTA;118;12417.60;0.56;6953.86
18/09/2024;CR;CRC;CEF;ZTA;13;327200.00;0.00;621.68
18/09/2024;CR;CRC;CSC;ZTA;5;138800.00;0.00;263.72
18/09/2024;CR;CRC;WEBSITE;ZTA;6;165300.00;0.00;314.07
18/09/2024;CZ;CZK;CEF;ZTA;120;27001.00;0.04;1069.24
18/09/2024;CZ;CZK;CSC;ZKL;6;0.00;0.04;0.00
18/09/2024;CZ;CZK;CSC;ZL2;1;400.00;0.04;15.84
18/09/2024;CZ;CZK;CSC;ZTA;142;174677.00;0.04;6917.21
18/09/2024;CZ;CZK;DIRECTRETAIL;ZKL;246;0.00;0.04;0.00
18/09/2024;CZ;CZK;DIRECTRETAIL;ZTA;4956;5092132.00;0.04;201648.43
18/09/2024;CZ;CZK;INDIRECTRETAIL;ZBC;66;25774.00;0.04;1020.65
18/09/2024;CZ;CZK;WEBSITE;ZKL;3;0.00;0.04;0.00
18/09/2024;CZ;CZK;WEBSITE;ZL2;1;1100.00;0.04;43.56
18/09/2024;CZ;CZK;WEBSITE;ZL3;1;1100.00;0.04;43.56
18/09/2024;CZ;CZK;WEBSITE;ZLD;2;780.00;0.04;30.89
18/09/2024;CZ;CZK;WEBSITE;ZTA;828;1784883.00;0.04;70681.37
18/09/2024;DE;EUR;ATHOME;ZFG;155;0.00;1.00;0.00
18/09/2024;DE;EUR;CEF;ZTA;217;2940.40;1.00;2940.40
18/09/2024;DE;EUR;CSC;ZKL;24;0.00;1.00;0.00
18/09/2024;DE;EUR;CSC;ZL2;1;29.00;1.00;29.00
18/09/2024;DE;EUR;CSC;ZLD;3;0.00;1.00;0.00
18/09/2024;DE;EUR;CSC;ZTA;172;433.60;1.00;433.60
18/09/2024;DE;EUR;DIRECTRETAIL;ZKL;18;0.00;1.00;0.00
18/09/2024;DE;EUR;DIRECTRETAIL;ZL2;1;49.00;1.00;49.00
18/09/2024;DE;EUR;DIRECTRETAIL;ZLD;4;0.00;1.00;0.00
18/09/2024;DE;EUR;DIRECTRETAIL;ZTA;1001;30485.00;1.00;30485.00
18/09/2024;DE;EUR;INDIRECTRETAILSR;ZDE;751;25745.00;1.00;25745.00
18/09/2024;DE;EUR;INDIRECTRETAILSR;ZFG;569;0.00;1.00;0.00
18/09/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;4;269.00;1.00;269.00
18/09/2024;DE;EUR;WEBSITE;ZKL;21;0.00;1.00;0.00
18/09/2024;DE;EUR;WEBSITE;ZL2;98;4102.00;1.00;4102.00
18/09/2024;DE;EUR;WEBSITE;ZL3;9;341.00;1.00;341.00
18/09/2024;DE;EUR;WEBSITE;ZLD;466;0.00;1.00;0.00
18/09/2024;DE;EUR;WEBSITE;ZTA;1263;105417.47;1.00;105417.47
18/09/2024;EG;EGP;CEF;ZTA;15;1001.40;0.02;18.83
18/09/2024;EG;EGP;CSC;ZKL;3;0.00;0.02;0.00
18/09/2024;EG;EGP;CSC;ZTA;71;113819.88;0.02;2139.81
18/09/2024;EG;EGP;DIRECTRETAIL;ZKL;73;0.00;0.02;0.00
18/09/2024;EG;EGP;DIRECTRETAIL;ZTA;543;501649.80;0.02;9431.02
18/09/2024;EG;EGP;INDIRECTRETAILSR;ZDE;32;36624.00;0.02;688.53
18/09/2024;EG;EGP;WEBSITE;ZKL;9;0.00;0.02;0.00
18/09/2024;EG;EGP;WEBSITE;ZTA;307;566770.00;0.02;10655.28
18/09/2024;FR;EUR;CSC;ZKL;18;0.00;1.00;0.00
18/09/2024;FR;EUR;CSC;ZTA;6;84.00;1.00;84.00
18/09/2024;FR;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
18/09/2024;FR;EUR;WEBSITE;ZL2;3;114.00;1.00;114.00
18/09/2024;FR;EUR;WEBSITE;ZL3;1;38.00;1.00;38.00
18/09/2024;FR;EUR;WEBSITE;ZLD;8;8.00;1.00;8.00
18/09/2024;FR;EUR;WEBSITE;ZTA;108;5740.43;1.00;5740.43
18/09/2024;GB;GBP;CSC;ZKL;16;0.00;1.21;0.00
18/09/2024;GB;GBP;CSC;ZRS;16;0.00;1.21;0.00
18/09/2024;GB;GBP;CSC;ZTA;16;521.29;1.21;630.76
18/09/2024;GB;GBP;DIRECTRETAIL;ZKL;2;0.00;1.21;0.00
18/09/2024;GB;GBP;DIRECTRETAIL;ZTA;93;5542.05;1.21;6705.88
18/09/2024;GB;GBP;DIRECTRETAIL;ZUP;1;29.00;1.21;35.09
18/09/2024;GB;GBP;INDIRECTRETAILSR;ZDE;162;4968.00;1.21;6011.28
18/09/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;13;517.00;1.21;625.57
18/09/2024;GB;GBP;WEBSITE;ZKL;3;0.00;1.21;0.00
18/09/2024;GB;GBP;WEBSITE;ZL2;28;641.00;1.21;775.61
18/09/2024;GB;GBP;WEBSITE;ZL3;4;156.00;1.21;188.76
18/09/2024;GB;GBP;WEBSITE;ZLD;89;890.00;1.21;1076.90
18/09/2024;GB;GBP;WEBSITE;ZTA;984;90882.09;1.21;109967.33
18/09/2024;GB;GBP;WEBSITE;ZUP;3;77.00;1.21;93.17
18/09/2024;ID;IDR;CEF;ZKL;3;0.00;0.00;0.00
18/09/2024;ID;IDR;CEF;ZTA;6963;1789701005.00;0.00;107382.06
18/09/2024;ID;IDR;CSC;ZKL;2;0.00;0.00;0.00
18/09/2024;ID;IDR;CSC;ZTA;27;11414000.00;0.00;684.84
18/09/2024;ID;IDR;DIRECTRETAIL;ZKL;9;0.00;0.00;0.00
18/09/2024;ID;IDR;DIRECTRETAIL;ZTA;1920;557328000.00;0.00;33439.68
18/09/2024;ID;IDR;WEBSITE;ZTA;295;143339000.00;0.00;8600.34
18/09/2024;KG;KGS;CEF;ZTA;65;253000.00;0.01;2783.00
18/09/2024;MA;MAD;CEF;ZKL;3;0.00;0.10;0.00
18/09/2024;MA;MAD;CEF;ZTA;31;8364.99;0.10;794.67
18/09/2024;MA;MAD;DIRECTRETAIL;ZTA;14;5945.00;0.10;564.78
18/09/2024;MV;MVR;DIRECTRETAIL;ZTA;22;19790.00;0.06;1207.19
18/09/2024;MX;MXN;CEF;ZTA;184;108875.06;0.05;5106.24
18/09/2024;MX;MXN;CSC;ZKL;4;0.00;0.05;0.00
18/09/2024;MX;MXN;CSC;ZL2;5;3571.25;0.05;167.49
18/09/2024;MX;MXN;CSC;ZL3;1;1079.00;0.05;50.61
18/09/2024;MX;MXN;CSC;ZLD;5;100.00;0.05;4.69
18/09/2024;MX;MXN;CSC;ZTA;57;37392.15;0.05;1753.69
18/09/2024;MX;MXN;DIRECTRETAIL;ZKL;6;0.00;0.05;0.00
18/09/2024;MX;MXN;DIRECTRETAIL;ZTA;272;208451.20;0.05;9776.36
18/09/2024;MX;MXN;INDIRECTRETAIL;ZBC;60;47185.05;0.05;2212.98
18/09/2024;MX;MXN;WEBSITE;ZKL;4;0.00;0.05;0.00
18/09/2024;MX;MXN;WEBSITE;ZL2;2;2158.00;0.05;101.21
18/09/2024;MX;MXN;WEBSITE;ZL3;3;3237.00;0.05;151.82
18/09/2024;MX;MXN;WEBSITE;ZLD;9;180.00;0.05;8.44
18/09/2024;MX;MXN;WEBSITE;ZTA;35;31403.95;0.05;1472.85
18/09/2024;PH;PHP;CEF;ZTA;194;169430.00;0.02;2770.18
18/09/2024;PH;PHP;DIRECTRETAIL;ZKL;1;0.00;0.02;0.00
18/09/2024;PH;PHP;DIRECTRETAIL;ZTA;695;937809.00;0.02;15333.18
18/09/2024;PH;PHP;INDIRECTRETAILSR;ZDE;27;45630.00;0.02;746.05
18/09/2024;PH;PHP;WEBSITE;ZTA;181;384340.00;0.02;6283.96
18/09/2024;PK;PKR;WEBSITE;ZTA;2;350.00;0.00;1.19
18/09/2024;SK;EUR;CEF;ZBC;121;4108.90;1.00;4108.90
18/09/2024;SK;EUR;CEF;ZTA;62;1648.00;1.00;1648.00
18/09/2024;SK;EUR;CSC;ZKL;5;0.00;1.00;0.00
18/09/2024;SK;EUR;CSC;ZTA;116;3333.02;1.00;3333.02
18/09/2024;SK;EUR;DIRECTRETAIL;ZKL;142;0.00;1.00;0.00
18/09/2024;SK;EUR;DIRECTRETAIL;ZTA;1605;70436.25;1.00;70436.25
18/09/2024;SK;EUR;INDIRECTRETAIL;ZBC;56;1718.40;1.00;1718.40
18/09/2024;SK;EUR;WEBSITE;ZKL;2;0.00;1.00;0.00
18/09/2024;SK;EUR;WEBSITE;ZL2;4;113.70;1.00;113.70
18/09/2024;SK;EUR;WEBSITE;ZL3;1;49.00;1.00;49.00
18/09/2024;SK;EUR;WEBSITE;ZLD;6;96.20;1.00;96.20
18/09/2024;SK;EUR;WEBSITE;ZTA;422;31910.10;1.00;31910.10
18/09/2024;TN;TND;CEF;ZTA;88;11775.00;0.30;3544.28
18/09/2024;TN;TND;CSC;ZTA;6;500.00;0.30;150.50
18/09/2024;TN;TND;DIRECTRETAIL;ZKL;5;0.00;0.30;0.00
18/09/2024;TN;TND;DIRECTRETAIL;ZTA;96;11809.00;0.30;3554.51
19/09/2024;AE;AED;CSC;ZKL;1;0.00;0.26;0.00
19/09/2024;AE;AED;CSC;ZTA;1;130.00;0.26;33.80
19/09/2024;AE;AED;DIRECTRETAIL;ZKL;3;0.00;0.26;0.00
19/09/2024;AE;AED;DIRECTRETAIL;ZTA;117;23295.00;0.26;6056.70
19/09/2024;AE;AED;INDIRECTRETAIL;ZBC;6;1140.00;0.26;296.40
19/09/2024;AE;AED;WEBSITE;ZTA;49;14740.00;0.26;3832.40
19/09/2024;AZ;AZN;CEF;ZTA;87;10204.00;0.56;5714.24
19/09/2024;CR;CRC;CEF;ZKL;1;0.00;0.00;0.00
19/09/2024;CR;CRC;CEF;ZTA;14;324600.00;0.00;616.74
19/09/2024;CR;CRC;CSC;ZTA;2;55200.00;0.00;104.88
19/09/2024;CR;CRC;WEBSITE;ZTA;6;169970.00;0.00;322.94
19/09/2024;CZ;CZK;CEF;ZTA;158;52097.00;0.04;2063.04
19/09/2024;CZ;CZK;CSC;ZKL;7;0.00;0.04;0.00
19/09/2024;CZ;CZK;CSC;ZTA;127;167237.00;0.04;6622.59
19/09/2024;CZ;CZK;DIRECTRETAIL;ZKL;258;0.00;0.04;0.00
19/09/2024;CZ;CZK;DIRECTRETAIL;ZTA;5187;5492173.00;0.04;217490.05
19/09/2024;CZ;CZK;INDIRECTRETAIL;ZBC;45;17705.00;0.04;701.12
19/09/2024;CZ;CZK;WEBSITE;ZKL;8;0.00;0.04;0.00
19/09/2024;CZ;CZK;WEBSITE;ZLD;2;780.00;0.04;30.89
19/09/2024;CZ;CZK;WEBSITE;ZTA;1122;2352451.00;0.04;93157.06
19/09/2024;DE;EUR;ATHOME;ZFG;119;0.00;1.00;0.00
19/09/2024;DE;EUR;CEF;ZTA;351;4168.00;1.00;4168.00
19/09/2024;DE;EUR;CSC;ZKL;27;0.00;1.00;0.00
19/09/2024;DE;EUR;CSC;ZL2;1;49.00;1.00;49.00
19/09/2024;DE;EUR;CSC;ZLD;3;0.00;1.00;0.00
19/09/2024;DE;EUR;CSC;ZTA;110;492.00;1.00;492.00
19/09/2024;DE;EUR;DIRECTRETAIL;ZKL;21;0.00;1.00;0.00
19/09/2024;DE;EUR;DIRECTRETAIL;ZLD;7;0.00;1.00;0.00
19/09/2024;DE;EUR;DIRECTRETAIL;ZTA;1001;32846.52;1.00;32846.52
19/09/2024;DE;EUR;INDIRECTRETAILSR;ZDE;877;31493.00;1.00;31493.00
19/09/2024;DE;EUR;INDIRECTRETAILSR;ZFG;727;0.00;1.00;0.00
19/09/2024;DE;EUR;INTERNATIONALMARKETPLACE;ZTA;2;158.00;1.00;158.00
19/09/2024;DE;EUR;WEBSITE;ZKL;20;0.00;1.00;0.00
19/09/2024;DE;EUR;WEBSITE;ZL2;8;352.00;1.00;352.00
19/09/2024;DE;EUR;WEBSITE;ZLD;401;0.00;1.00;0.00
19/09/2024;DE;EUR;WEBSITE;ZTA;1074;78189.41;1.00;78189.41
19/09/2024;EG;EGP;CEF;ZTA;18;5501.30;0.02;103.42
19/09/2024;EG;EGP;CSC;ZKL;5;0.00;0.02;0.00
19/09/2024;EG;EGP;CSC;ZTA;77;112379.83;0.02;2112.74
19/09/2024;EG;EGP;DIRECTRETAIL;ZKL;83;0.00;0.02;0.00
19/09/2024;EG;EGP;DIRECTRETAIL;ZTA;665;660899.02;0.02;12424.90
19/09/2024;EG;EGP;INDIRECTRETAILSR;ZDE;53;58860.00;0.02;1106.57
19/09/2024;EG;EGP;WEBSITE;ZKL;9;0.00;0.02;0.00
19/09/2024;EG;EGP;WEBSITE;ZTA;242;448690.00;0.02;8435.37
19/09/2024;FR;EUR;CSC;ZKL;26;0.00;1.00;0.00
19/09/2024;FR;EUR;CSC;ZTA;1;35.00;1.00;35.00
19/09/2024;FR;EUR;WEBSITE;ZL2;3;114.00;1.00;114.00
19/09/2024;FR;EUR;WEBSITE;ZLD;7;7.00;1.00;7.00
19/09/2024;FR;EUR;WEBSITE;ZTA;76;5026.28;1.00;5026.28
19/09/2024;GB;GBP;CSC;ZKL;25;0.00;1.21;0.00
19/09/2024;GB;GBP;CSC;ZL2;2;58.00;1.21;70.18
19/09/2024;GB;GBP;CSC;ZRS;7;0.00;1.21;0.00
19/09/2024;GB;GBP;CSC;ZTA;19;608.03;1.21;735.72
19/09/2024;GB;GBP;CSC;ZUP;1;29.00;1.21;35.09
19/09/2024;GB;GBP;DIRECTRETAIL;ZTA;99;5044.11;1.21;6103.37
19/09/2024;GB;GBP;INDIRECTRETAIL;ZBC;1;19.00;1.21;22.99
19/09/2024;GB;GBP;INDIRECTRETAILSR;ZDE;172;5158.00;1.21;6241.18
19/09/2024;GB;GBP;INTERNATIONALMARKETPLACE;ZTA;10;370.00;1.21;447.70
19/09/2024;GB;GBP;WEBSITE;ZKL;3;0.00;1.21;0.00
19/09/2024;GB;GBP;WEBSITE;ZL2;23;630.00;1.21;762.30
19/09/2024;GB;GBP;WEBSITE;ZL3;7;233.00;1.21;281.93
19/09/2024;GB;GBP;WEBSITE;ZLD;102;1020.00;1.21;1234.20
19/09/2024;GB;GBP;WEBSITE;ZTA;1048;99139.45;1.21;119958.73
19/09/2024;GB;GBP;WEBSITE;ZUP;3;87.00;1.21;105.27
19/09/2024;ID;IDR;CEF;ZKL;7;0.00;0.00;0.00
19/09/2024;ID;IDR;CEF;ZTA;4387;1083163005.00;0.00;64989.78
19/09/2024;ID;IDR;CSC;ZKL;3;0.00;0.00;0.00
19/09/2024;ID;IDR;CSC;ZTA;21;6383000.00;0.00;382.98
19/09/2024;ID;IDR;DIRECTRETAIL;ZKL;2;0.00;0.00;0.00
19/09/2024;ID;IDR;DIRECTRETAIL;ZTA;2023;559282000.00;0.00;33556.92
19/09/2024;ID;IDR;WEBSITE;ZKL;1;0.00;0.00;0.00
19/09/2024;ID;IDR;WEBSITE;ZTA;265;140409000.00;0.00;8424.54
19/09/2024;KG;KGS;CEF;ZTA;83;330248.00;0.01;3632.73
19/09/2024;MA;MAD;CEF;ZTA;37;10085.00;0.10;958.08
19/09/2024;MA;MAD;DIRECTRETAIL;ZTA;16;8010.00;0.10;760.95
19/09/2024;MV;MVR;DIRECTRETAIL;ZKL;1;0.00;0.06;0.00
19/09/2024;MV;MVR;DIRECTRETAIL;ZTA;23;21200.00;0.06;1293.20
19/09/2024;MX;MXN;CEF;ZTA;211;131287.35;0.05;6157.38
19/09/2024;MX;MXN;CSC;ZKL;2;0.00;0.05;0.00
19/09/2024;MX;MXN;CSC;ZL2;7;4954.75;0.05;232.38
19/09/2024;MX;MXN;CSC;ZLD;3;60.00;0.05;2.81
19/09/2024;MX;MXN;CSC;ZTA;43;28928.20;0.05;1356.73
19/09/2024;MX;MXN;DIRECTRETAIL;ZKL;2;0.00;0.05;0.00
19/09/2024;MX;MXN;DIRECTRETAIL;ZTA;223;150162.45;0.05;7042.62
19/09/2024;MX;MXN;INDIRECTRETAIL;ZBC;57;41553.05;0.05;1948.84
19/09/2024;MX;MXN;INDIRECTRETAILSR;ZDE;1;799.00;0.05;37.47
19/09/2024;MX;MXN;WEBSITE;ZL2;2;1383.50;0.05;64.89
19/09/2024;MX;MXN;WEBSITE;ZL3;2;2158.00;0.05;101.21
19/09/2024;MX;MXN;WEBSITE;ZLD;12;240.00;0.05;11.26
19/09/2024;MX;MXN;WEBSITE;ZTA;51;46598.13;0.05;2185.45
19/09/2024;PH;PHP;CEF;ZTA;432;328310.00;0.02;5367.87
19/09/2024;PH;PHP;DIRECTRETAIL;ZKL;2;0.00;0.02;0.00
19/09/2024;PH;PHP;DIRECTRETAIL;ZTA;741;1056080.00;0.02;17266.91
19/09/2024;PH;PHP;INDIRECTRETAILSR;ZDE;29;49010.00;0.02;801.31
19/09/2024;PH;PHP;WEBSITE;ZTA;173;345571.00;0.02;5650.09
19/09/2024;SK;EUR;CEF;ZBC;109;3826.10;1.00;3826.10
19/09/2024;SK;EUR;CEF;ZTA;74;1963.40;1.00;1963.40
19/09/2024;SK;EUR;CSC;ZKL;3;0.00;1.00;0.00
19/09/2024;SK;EUR;CSC;ZTA;79;2682.86;1.00;2682.86
19/09/2024;SK;EUR;DIRECTRETAIL;ZKL;124;0.00;1.00;0.00
19/09/2024;SK;EUR;DIRECTRETAIL;ZTA;1464;58294.64;1.00;58294.64
19/09/2024;SK;EUR;INDIRECTRETAIL;ZBC;98;2922.20;1.00;2922.20
19/09/2024;SK;EUR;WEBSITE;ZKL;3;0.00;1.00;0.00
19/09/2024;SK;EUR;WEBSITE;ZL2;2;43.90;1.00;43.90
19/09/2024;SK;EUR;WEBSITE;ZLD;2;31.10;1.00;31.10
19/09/2024;SK;EUR;WEBSITE;ZTA;341;23055.70;1.00;23055.70
19/09/2024;TN;TND;CEF;ZKL;2;0.00;0.30;0.00
19/09/2024;TN;TND;CEF;ZTA;83;11638.00;0.30;3503.04
